"t","Vehicle","Scenario","Demand"
2032,"Bus","Ambitious-Baseline-Low Range-Baseline-Baseline",61583.6547141715
2032,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",61583.6547141715
2032,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",61583.6547141715
2032,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",61583.6547141715
2032,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",61583.6547141715
2032,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",474777.914609833
2032,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",474777.914609833
2032,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",474777.914609833
2032,"Car","Ambitious-Baseline-High Range-Baseline-Baseline",638968.949313039
2032,"Car","Ambitious-Baseline-Low Range-Baseline-Baseline",313682.460864652
2032,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",468000.221006759
2032,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",472790.874795808
2032,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",460243.596441575
2032,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",503474.780296715
2032,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",40122.2633474048
2032,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40122.2633474048
2032,"Heavy truck","Ambitious-Baseline-High Range-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Baseline-Low Range-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",40122.2633474048
2032,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",40122.2633474048
2032,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",50721.4903736793
2032,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",50721.4903736793
2032,"Medium truck","Ambitious-Baseline-High Range-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Baseline-Low Range-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",50721.4903736793
2032,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",50721.4903736793
2032,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",34841.3880740577
2032,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",34841.3880740577
2032,"Other Sectors","Ambitious-Baseline-High Range-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Baseline-Low Range-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",34841.3880740577
2032,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",34841.3880740577
2032,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-49959.4825405054
2032,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-47258.647217057
2032,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-80651.4828646089
2032,"Recycling","Ambitious-Baseline-High Range-Baseline-Baseline",-53748.3484917083
2032,"Recycling","Ambitious-Baseline-Low Range-Baseline-Baseline",-47324.5741078108
2032,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-49754.1551077443
2032,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-49986.3685637366
2032,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-49696.0504830884
2032,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-50326.5017227974
2032,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",23646.7370323965
2032,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22245.2147105682
2032,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24711.0945932946
2032,"Stationary Power Storage","Ambitious-Baseline-High Range-Baseline-Baseline",23586.9454807134
2032,"Stationary Power Storage","Ambitious-Baseline-Low Range-Baseline-Baseline",23729.0950306832
2032,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",23646.7370323965
2032,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",23646.7370323965
2032,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",20929.1354399959
2032,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",23646.7370323965
2032,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Baseline-High Range-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Baseline-Low Range-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",25790.2658785353
2032,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",25790.2658785353
2032,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",108739.093803965
2032,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",108739.093803965
2032,"Van","Ambitious-Baseline-High Range-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Baseline-Low Range-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",108739.093803965
2032,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",108739.093803965
2033,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",87639.8539379423
2033,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",87639.8539379423
2033,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",87639.8539379423
2033,"Additional LIB","Ambitious-Baseline-High Range-Baseline-Baseline",89846.0141471003
2033,"Additional LIB","Ambitious-Baseline-Low Range-Baseline-Baseline",84681.7992348083
2033,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",87476.7163275901
2033,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",87590.8068438651
2033,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",87588.0359536308
2033,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",87742.8365230245
2033,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",66886.8561649167
2033,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",66886.8561649167
2033,"Bus","Ambitious-Baseline-High Range-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Baseline-Low Range-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",66886.8561649167
2033,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",66886.8561649167
2033,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",519960.571932845
2033,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",519960.571932845
2033,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",519960.571932845
2033,"Car","Ambitious-Baseline-High Range-Baseline-Baseline",719582.698061577
2033,"Car","Ambitious-Baseline-Low Range-Baseline-Baseline",327840.428242037
2033,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",512203.909865998
2033,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",517877.399713416
2033,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",498504.055879133
2033,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",562008.614019831
2033,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",45244.3192150914
2033,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",45244.3192150914
2033,"Heavy truck","Ambitious-Baseline-High Range-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Baseline-Low Range-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",45244.3192150914
2033,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",45244.3192150914
2033,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",55702.9772307934
2033,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",55702.9772307934
2033,"Medium truck","Ambitious-Baseline-High Range-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Baseline-Low Range-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",55702.9772307934
2033,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",55702.9772307934
2033,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",35426.9892938625
2033,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",35426.9892938625
2033,"Other Sectors","Ambitious-Baseline-High Range-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Baseline-Low Range-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",35426.9892938625
2033,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",35426.9892938625
2033,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-63777.4524356407
2033,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-59921.4615975633
2033,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-105734.738537611
2033,"Recycling","Ambitious-Baseline-High Range-Baseline-Baseline",-68856.4687110056
2033,"Recycling","Ambitious-Baseline-Low Range-Baseline-Baseline",-60256.601560403
2033,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-63509.8008309141
2033,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-63813.8679456004
2033,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-63339.5600653816
2033,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-64408.1565930144
2033,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",24448.9355049327
2033,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22379.6390818311
2033,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",26025.3826489077
2033,"Stationary Power Storage","Ambitious-Baseline-High Range-Baseline-Baseline",24341.4853030112
2033,"Stationary Power Storage","Ambitious-Baseline-Low Range-Baseline-Baseline",24586.9001190961
2033,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",24448.9355049327
2033,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",24448.9355049327
2033,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",20706.5806413011
2033,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",24448.9355049327
2033,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Baseline-High Range-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Baseline-Low Range-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27343.7552527492
2033,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",27343.7552527492
2033,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",118812.075972386
2033,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",118812.075972386
2033,"Van","Ambitious-Baseline-High Range-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Baseline-Low Range-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",118812.075972386
2033,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",118812.075972386
2034,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",113073.765022971
2034,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",113073.765022971
2034,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",113073.765022971
2034,"Additional LIB","Ambitious-Baseline-High Range-Baseline-Baseline",116627.500592317
2034,"Additional LIB","Ambitious-Baseline-Low Range-Baseline-Baseline",108571.633364043
2034,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",112827.75138841
2034,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",112999.095904403
2034,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",112973.799606116
2034,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",113271.306851867
2034,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",72490.8425732465
2034,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",72490.8425732465
2034,"Bus","Ambitious-Baseline-High Range-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Baseline-Low Range-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",72490.8425732465
2034,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",72490.8425732465
2034,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",563827.610285057
2034,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",563827.610285057
2034,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",563827.610285057
2034,"Car","Ambitious-Baseline-High Range-Baseline-Baseline",802526.399660017
2034,"Car","Ambitious-Baseline-Low Range-Baseline-Baseline",339054.422563611
2034,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",555031.457896297
2034,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",561756.974059745
2034,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",534425.588218566
2034,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",620411.122718667
2034,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",50378.6026597894
2034,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",50378.6026597894
2034,"Heavy truck","Ambitious-Baseline-High Range-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Baseline-Low Range-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",50378.6026597894
2034,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",50378.6026597894
2034,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60876.3830135051
2034,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",60876.3830135051
2034,"Medium truck","Ambitious-Baseline-High Range-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Baseline-Low Range-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",60876.3830135051
2034,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",60876.3830135051
2034,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",36023.51928991
2034,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",36023.51928991
2034,"Other Sectors","Ambitious-Baseline-High Range-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Baseline-Low Range-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",36023.51928991
2034,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",36023.51928991
2034,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-80083.52878582
2034,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-74651.2888001895
2034,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-135674.462907495
2034,"Recycling","Ambitious-Baseline-High Range-Baseline-Baseline",-86812.6251780991
2034,"Recycling","Ambitious-Baseline-Low Range-Baseline-Baseline",-75445.4115993163
2034,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-79731.3169423291
2034,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-80133.1875730028
2034,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-79434.5838183745
2034,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-81016.0942038027
2034,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",28470.5823658694
2034,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25425.6925595163
2034,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",30795.5180298206
2034,"Stationary Power Storage","Ambitious-Baseline-High Range-Baseline-Baseline",28279.1851286212
2034,"Stationary Power Storage","Ambitious-Baseline-Low Range-Baseline-Baseline",28719.2620532073
2034,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",28470.5823658694
2034,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28470.5823658694
2034,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",23026.7101212547
2034,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",28470.5823658694
2034,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Baseline-High Range-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Baseline-Low Range-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",29210.1149769529
2034,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",29210.1149769529
2034,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",127525.105901085
2034,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",127525.105901085
2034,"Van","Ambitious-Baseline-High Range-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Baseline-Low Range-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",127525.105901085
2034,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",127525.105901085
2035,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",141745.138576573
2035,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",141745.138576573
2035,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",141745.138576573
2035,"Additional LIB","Ambitious-Baseline-High Range-Baseline-Baseline",147285.758147282
2035,"Additional LIB","Ambitious-Baseline-Low Range-Baseline-Baseline",135024.52603902
2035,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",141390.616128503
2035,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",141635.578955265
2035,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",141566.940460692
2035,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",142097.687159952
2035,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",78127.5255282228
2035,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",78127.5255282228
2035,"Bus","Ambitious-Baseline-High Range-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Baseline-Low Range-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",78127.5255282228
2035,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",78127.5255282228
2035,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",605807.914896634
2035,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",605807.914896634
2035,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",605807.914896634
2035,"Car","Ambitious-Baseline-High Range-Baseline-Baseline",888058.104523971
2035,"Car","Ambitious-Baseline-Low Range-Baseline-Baseline",344752.212813955
2035,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",595971.204814347
2035,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",603804.493435464
2035,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",567957.957267957
2035,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",678354.74209508
2035,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",55459.7207788001
2035,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",55459.7207788001
2035,"Heavy truck","Ambitious-Baseline-High Range-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Baseline-Low Range-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",55459.7207788001
2035,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",55459.7207788001
2035,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",66109.385726397
2035,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",66109.385726397
2035,"Medium truck","Ambitious-Baseline-High Range-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Baseline-Low Range-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",66109.385726397
2035,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",66109.385726397
